timestamp,lift_A,volume_A,lift_B,volume_B,lift_C,volume_C,lift_D,volume_D
9/13/19 11:59,0.831382412,315,0.856745819,2226,0.733711192,2988,0.871513942,7208
9/13/19 15:59,0.827517411,1407,0.853712237,2420,0.735278692,355,0.870017797,400
9/13/19 19:59,0.820134835,133,0.847413407,301,0.728087404,535,0.865123509,2220
9/13/19 23:59,0.817350107,110,0.845102083,8520,0.72669504,1257,0.86352229,301
9/14/19 3:59,0.828818044,446,0.854605096,275,0.732429008,82489,0.869482328,104675
9/14/19 7:59,0.822187679,6354,0.849091626,553,0.729113826,0,0.865662868,1113
9/14/19 11:59,0.828818044,468,0.854605096,396,0.732429008,100,0.869482328,1377
9/14/19 15:59,0.821506723,5665,0.848454052,200,0.727416205,500,0.864773699,100
9/14/19 19:59,0.820822509,125,0.847369011,2389,0.727002669,17645,0.864004085,500
9/14/19 23:59,0.815936858,212,0.84328828,743,0.724559843,704,0.86055381,20077
9/15/19 3:59,0.818749364,6835,0.845895784,1000,0.730894668,100,0.863985145,721
9/15/19 7:59,0.819443855,3805,0.847009564,1323,0.731884771,200,0.86496319,200
9/15/19 11:59,0.820822509,100,0.847625138,100,0.732574098,818,0.864771891,100
9/15/19 15:59,0.822865227,418,0.85706161,1200,0.733595457,37791,0.872471506,3036
9/15/19 19:59,0.826204243,201,0.860315118,1091,0.735122107,354,0.874099314,300
9/15/19 23:59,0.824210542,106,0.858632654,720,0.734125257,100,0.872260629,100
9/16/19 3:59,0.826204243,103,0.860313067,2661,0.735122107,207,0.874048032,626
9/16/19 7:59,0.820134835,203,0.855788792,895,0.732087404,22716,0.870908124,1154
9/16/19 11:59,0.821506723,104,0.856661744,8113,0.737416205,20535,0.87304934,133
9/16/19 15:59,0.826204243,137,0.860830073,1129,0.73547925,6786,0.873894959,1990
9/16/19 19:59,0.820822509,508,0.855839634,10414,0.732788383,3073,0.870443462,209
9/16/19 23:59,0.82454481,1112,0.858441451,2861,0.734649534,4554,0.872874811,765
9/17/19 3:59,0.828818044,1205,0.863014903,619,0.736786151,3032,0.876031921,100
9/17/19 7:59,0.830745837,105,0.864599596,2555,0.737750047,2056,0.876506376,1711
9/17/19 11:59,0.833274045,62639,0.86616679,291,0.738871294,3763,0.877550714,350
9/17/19 15:59,0.830745837,120,0.863555044,554,0.73760719,3571,0.875746995,100
9/17/19 19:59,0.830745837,106,0.86464823,16553,0.737892904,3033,0.877833808,708
9/17/19 23:59,0.828818044,114,0.862493814,400,0.736929008,28399,0.875100277,200
9/18/19 3:59,0.832015904,101,0.864596746,926,0.737527938,7776,0.876856405,3150
9/18/19 7:59,0.831382412,104,0.864685024,1000,0.739282621,760,0.87710867,5100
9/18/19 11:59,0.825542858,119,0.860251809,303,0.734791415,404,0.87337671,200
9/18/19 15:59,0.825542858,108,0.859733505,260,0.734505701,325,0.872928949,113
9/18/19 19:59,0.824210542,110,0.859188342,268,0.734053828,643,0.873488874,2600
9/18/19 23:59,0.824878355,200,0.858669796,2978,0.734387735,3103,0.872268431,1619
9/19/19 3:59,0.826204243,128,0.859770283,107,0.735050679,732,0.873030817,200
9/19/19 7:59,0.824878355,170,0.858737342,100,0.73517345,541,0.873197553,12500
9/19/19 11:59,0.824210542,106,0.858654485,713,0.734053828,227,0.872875464,7158
9/19/19 15:59,0.823539564,1021,0.858074717,200,0.733289768,380,0.872332509,401
9/19/19 19:59,0.818749364,120,0.85462018,20874,0.73132324,600,0.869464082,5202
9/19/19 23:59,0.820134835,129,0.855784982,301,0.732015975,4250,0.870881933,8117
9/20/19 3:59,0.820134835,406,0.855487249,8396,0.732015975,400,0.870678933,200
9/20/19 7:59,0.822865227,3620,0.858051207,470,0.733381171,300,0.872451908,10430
9/20/19 11:59,0.820479051,102,0.855582989,3070,0.732188083,603,0.871370882,101
9/20/19 15:59,0.818051517,108,0.853568135,1000,0.730974316,840,0.86997505,1924
9/20/19 19:59,0.822187679,603,0.856454557,625,0.73289954,400,0.871309938,5690
9/20/19 23:59,0.826862363,21523,0.861365031,2615,0.735308311,620,0.874474662,1550
9/21/19 3:59,0.830745837,402,0.864579523,7817,0.736892904,8787,0.876833115,10991
9/21/19 7:59,0.832646495,807,0.865627389,620,0.738200376,8230,0.877071741,2009
9/21/19 11:59,0.832015904,5869,0.865129127,2400,0.737885081,911,0.877337357,300
9/21/19 15:59,0.833274045,262,0.866686716,610,0.738514151,206,0.878410787,8385
9/21/19 19:59,0.836368353,1303,0.868716018,1910,0.740061305,457,0.879198989,49082
9/21/19 23:59,0.837586051,605,0.869239015,510,0.740670154,700,0.880190192,300
9/22/19 3:59,0.836978572,103,0.868745074,355,0.740366415,240,0.879847891,9051
9/22/19 7:59,0.838792551,1706,0.869213743,1582,0.741273405,100,0.88018393,303
9/22/19 11:59,0.842346394,403,0.873013543,213,0.74983604,301,0.884437279,2475
9/22/19 15:59,0.842929283,4193,0.873682396,788,0.743270342,920,0.883544052,12540
9/22/19 19:59,0.845804831,201,0.876261482,2651,0.748065259,3500,0.886761778,748
9/22/19 23:59,0.849724104,4817,0.880424075,405,0.748310609,1651,0.888445762,300
9/23/19 3:59,0.845804831,45445,0.877075841,250,0.744565259,251,0.885537419,100
9/23/19 7:59,0.847499429,1003,0.877991881,1233,0.745841129,681,0.886318955,100
9/23/19 11:59,0.849171654,7403,0.879730303,6544,0.75324867,115,0.889690008,300
9/23/19 15:59,0.843509615,544,0.874663935,4449,0.743346222,240,0.883848479,100
9/23/19 19:59,0.844087259,203,0.874900732,1000,0.739277902,1241,0.882576006,1900
9/23/19 23:59,0.841172573,111,0.872624898,503,0.736177701,101,0.881078705,2104
9/24/19 3:59,0.844662381,309,0.875316105,170,0.737922605,1524,0.882945345,2256
9/24/19 7:59,0.846937103,1766,0.877178483,226,0.739059966,3831,0.883612284,200
9/24/19 11:59,0.838190652,208,0.868917904,178,0.734686741,14865,0.878524101,1000
9/24/19 15:59,0.839391613,1023,0.869310964,101,0.734072935,100,0.877778389,5138
9/24/19 19:59,0.845804831,127,0.875747196,400,0.738422401,350,0.883226063,1625
9/24/19 23:59,0.846372194,203,0.876228374,1408,0.738706083,100,0.883559297,9765
9/25/19 3:59,0.844662381,304,0.874259988,2763,0.737851176,200,0.881578129,5350
9/25/19 7:59,0.842929283,104,0.873283568,2864,0.736984628,1807,0.879649546,44880
9/25/19 11:59,0.851367088,47534,0.879799254,400,0.74120353,286,0.88479231,5563
9/25/19 15:59,0.851909919,208,0.880737496,6089,0.741474946,639,0.884813412,200
9/25/19 19:59,0.851367088,115,0.881313613,255,0.74120353,141,0.885201284,11923
9/25/19 23:59,0.854057886,207,0.883505447,2419,0.742548929,9008,0.885460621,19778
9/26/19 3:59,0.852988572,209,0.882572851,200,0.740871415,2735,0.885073564,10845
9/26/19 7:59,0.856691132,111,0.885655646,3093,0.743865552,600,0.886339532,200
9/26/19 11:59,0.855907091,113,0.8850408,15919,0.743473532,201,0.886536735,400
9/26/19 15:59,0.853524423,804,0.883054457,704,0.742282197,200,0.885198162,12073
9/26/19 19:59,0.856691132,8875,0.885193595,2405,0.743865552,315,0.887271584,1293
9/26/19 23:59,0.85721099,500,0.885086102,4375,0.744125481,1423,0.886579476,7700
9/27/19 3:59,0.863772886,5202,0.891559143,513,0.747406429,204,0.891052567,1008
9/27/19 7:59,0.863772886,306,0.891533502,848,0.747406429,101,0.890411541,25930
9/27/19 11:59,0.867161359,2055,0.893855165,4568,0.749100665,100,0.892574016,500
9/27/19 15:59,0.867637542,522,0.894705855,1265,0.7481959,400,0.892855697,100
9/27/19 19:59,0.864262953,713,0.891991539,7130,0.747651462,140,0.891975381,100
9/27/19 23:59,0.867161359,101,0.893883883,400,0.749100665,100,0.893291964,755
9/28/19 3:59,0.863772886,100,0.890558117,192,0.747406429,209,0.890993592,12411
9/28/19 7:59,0.864751052,200,0.89234538,8543,0.747895512,100,0.890973986,10200
9/28/19 11:59,0.866922565,100,0.894209285,2658,0.748981269,302,0.893511658,2033
9/28/19 15:59,0.865237073,1010,0.892271351,881,0.748138522,1055,0.891551473,200
9/28/19 19:59,0.866203175,101,0.893576283,100,0.748621574,200,0.892449983,18432
9/28/19 23:59,0.863772886,1847,0.89156941,120,0.747406429,300,0.891059567,43760
9/29/19 3:59,0.865237073,100,0.892713465,1813,0.746995665,402,0.891475426,2110
9/29/19 7:59,0.870454056,100,0.897101731,11772,0.751175586,217,0.894410357,550
9/29/19 11:59,0.872294104,4085,0.898150519,8896,0.751595609,1112,0.896224102,924
9/29/19 15:59,0.870916821,3915,0.896873958,28913,0.750906968,203,0.894094113,705
9/29/19 19:59,0.872294104,1601,0.889354685,12636,0.751452752,211,0.88893267,13400
9/29/19 23:59,0.874104886,28437,0.89089735,140,0.752429572,746,0.890648086,1109
9/30/19 3:59,0.873654867,200,0.889483092,1286,0.752133134,319,0.889656134,61656
9/30/19 7:59,0.872749486,800,0.889278303,2887,0.751680444,261,0.890069464,2363
9/30/19 11:59,0.872522023,1700,0.888493308,14308,0.75063814,104,0.888664272,100
9/30/19 15:59,0.868111721,99,0.884866906,100,0.749361561,104,0.885834799,11638
9/30/19 19:59,0.871377782,900,0.887573927,4911,0.750923163,320,0.887686594,5464
9/30/19 23:59,0.874553062,410,0.888853429,3377,0.75615366,619,0.889791094,1135
10/1/19 3:59,0.867637542,402,0.882334573,877,0.7481959,233,0.883173645,496
10/1/19 7:59,0.869522835,900,0.883931015,323,0.749924261,1029,0.884289374,2309
10/1/19 11:59,0.870916821,915,0.885103407,10676,0.750621254,1123,0.885475531,433
10/1/19 15:59,0.869989359,200,0.884354127,2613,0.750157523,1813,0.88545506,5312
10/1/19 19:59,0.871836834,1800,0.886914198,122,0.75108126,8252,0.887217358,991
10/1/19 23:59,0.872294104,24908,0.887293732,1848,0.751309895,508,0.887480289,12324
10/2/19 3:59,0.872749486,2210,0.887168632,252,0.751537587,510,0.887399134,16700
10/2/19 7:59,0.868584028,619,0.884275918,665,0.749454858,1819,0.886636047,76646
10/2/19 11:59,0.869989359,3596,0.885406435,1510,0.750157523,303,0.886796086,7394
10/2/19 15:59,0.870916821,504,0.886186494,2325,0.750621254,303,0.887336377,11575
10/2/19 19:59,0.874104886,105,0.887779391,5017,0.751429572,167,0.888815444,310
10/2/19 23:59,0.870454056,108,0.884769276,100,0.7504613,300,0.886389478,1477
10/3/19 3:59,0.867161359,1737,0.883055762,3174,0.748957808,100,0.884627352,1863
10/3/19 7:59,0.864262953,927,0.880679158,3151,0.74729432,287,0.884144428,2750
10/3/19 11:59,0.860788965,114,0.877740658,226,0.745485897,6078,0.880838644,506
10/3/19 15:59,0.861791946,109,0.877886563,2390,0.745915959,24310,0.881547193,192
10/3/19 19:59,0.860284268,1419,0.876840524,250,0.74516212,101,0.880820278,164
10/3/19 23:59,0.861791946,403,0.878594963,130,0.745915959,3640,0.882030193,113
10/4/19 3:59,0.865237073,18705,0.880951351,5179,0.747638522,100,0.88366814,600
10/4/19 7:59,0.866683281,304,0.882975797,178,0.754861627,1100,0.886585019,120
10/4/19 11:59,0.869054356,114,0.884622763,12073,0.749547164,473,0.886206079,100
10/4/19 15:59,0.863280715,104,0.878777821,2016,0.746660343,400,0.881532388,10051
10/4/19 19:59,0.861791946,2607,0.878055988,14067,0.745915959,100,0.881039167,3802
10/4/19 23:59,0.861791946,163,0.878066255,23343,0.745915959,200,0.881046168,23576
10/5/19 3:59,0.861791946,210,0.87851804,35093,0.745915959,400,0.880107116,13026
10/5/19 7:59,0.860788965,517,0.878963661,2174,0.750128755,100,0.881958974,200
10/5/19 11:59,0.859268524,108,0.876449241,6084,0.744654248,101,0.879297174,5825
10/5/19 15:59,0.85721099,1409,0.865,1292,0.743554052,766,0.87856226,400
10/5/19 19:59,0.85721099,528,0.778754258,913,0.742982624,400,0.878578378,600
10/5/19 23:59,0.861291477,2056,0.825,867,0.745594296,400,0.881134182,200
10/6/19 3:59,0.865237073,2155,0.876449241,2524,0.747567094,2180,0.883052899,642
10/6/19 7:59,0.861791946,124,0.815,110,0.745844531,699,0.882062977,5130
10/6/19 11:59,0.861791946,111,0.768611401,5300,0.745844531,1394,0.882711003,108573
10/6/19 15:59,0.865237073,538,0.805,1071,0.747567094,500,0.885325976,1125
10/6/19 19:59,0.866203175,227,0.81,6213,0.754621574,200,0.887649983,1600
10/6/19 23:59,0.871377782,100,0.796449241,1563,0.753923163,600,0.88942062,100
10/7/19 3:59,0.862290258,100,0.78,1980,0.746022258,809,0.882621341,3085
10/7/19 7:59,0.866203175,208,0.8,5373,0.754621574,506,0.887941009,404
10/7/19 11:59,0.865237073,200,0.764897115,14026,0.75078138,402,0.885863522,157
10/7/19 15:59,0.864262953,1113,0.77,20304,0.74929432,100,0.884561095,6614
10/7/19 19:59,0.862786552,2500,0.758611401,5105,0.745770405,498,0.882366377,1000
10/7/19 23:59,0.866683281,2669,0.78,4033,0.748147341,300,0.884130114,1007
10/8/19 3:59,0.865721151,3325,0.77,6235,0.752880561,200,0.88616128,620
10/8/19 7:59,0.864262953,4833,0.795,2000,0.742151462,200,0.881108021,2520
10/8/19 11:59,0.862290258,200,0.758611401,11630,0.738379401,1800,0.878827935,18648
10/8/19 15:59,0.859777502,204,0.738611401,367,0.73826588,4500,0.877445147,18101
10/8/19 19:59,0.862290258,400,0.730468544,818,0.739807972,6700,0.878644744,950
10/8/19 23:59,0.859777502,300,0.738611401,7077,0.738551595,17431,0.877840936,1600
10/9/19 3:59,0.862041363,1272,0.743039972,506,0.740040667,102,0.880621632,14752
10/9/19 7:59,0.866203175,2410,0.749325687,14633,0.74033586,610,0.881011888,151
10/9/19 11:59,0.862786552,2719,0.748754258,1849,0.73948469,301,0.87873341,1174
10/9/19 15:59,0.856691132,2033,0.748468544,167,0.737365552,200,0.876197225,3842
10/9/19 19:59,0.864262953,16532,0.748611401,5084,0.740080034,1175,0.88045619,699
10/9/19 23:59,0.860788965,18085,0.747611401,8290,0.73834304,100,0.877810622,875
10/10/19 3:59,0.856168977,10924,0.744897115,150,0.736033046,331,0.87535541,2595
10/10/19 7:59,0.859777502,114956,0.744897115,1912,0.737837309,200,0.876879031,94752
10/10/19 11:59,0.857728696,3440,0.748754258,200,0.736812906,500,0.875059941,26248
10/10/19 15:59,0.852719806,4288,0.740182829,500,0.733594175,129,0.871917925,2351
10/10/19 19:59,0.848616688,3512,0.742468544,2928,0.732256902,599,0.869820537,200
10/10/19 23:59,0.849171654,8110,0.738325687,5103,0.733534384,370,0.871206309,686
10/11/19 3:59,0.850548301,8004,0.738325687,14210,0.733222708,129,0.870290189,2200
10/11/19 7:59,0.845804831,5316,0.738325687,711481,0.730850973,672,0.868262693,700
10/11/19 11:59,0.84176078,11353,0.738325687,0,0.728757519,400,0.865317584,20050
10/11/19 15:59,0.844087259,23982,0.738325687,2250,0.72984933,5073,0.866231683,115
10/11/19 19:59,0.851909919,17955,0.742468544,2131,0.73376066,1576,0.871311764,1607
10/11/19 23:59,0.855644643,8804,0.736325687,711,0.735628022,2569,0.873175204,605
10/12/19 3:59,0.854589112,13692,0.730182829,1418,0.734528828,208,0.871367725,13573
10/12/19 7:59,0.850274196,20150,0.736611401,205,0.732942798,854,0.869089171,17425
10/12/19 11:59,0.856691132,27719,0.743039972,115,0.736151267,130,0.87277891,75211
10/12/19 15:59,0.856691132,1985,0.736611401,517,0.736151267,351,0.87312891,17900
10/12/19 19:59,0.854057886,7711,0.735897115,2236,0.734834643,500,0.871621793,26897
10/12/19 23:59,0.852180448,22130,0.735897115,1205,0.733895924,200,0.871817318,19113
10/13/19 3:59,0.855117981,5400,0.743039972,148,0.735364691,4146,0.873863399,50355
10/13/19 7:59,0.856168977,794,0.745611401,18438,0.735890189,3800,0.874110721,15065
10/13/19 11:59,0.857728696,1509,0.748611401,418,0.736670049,8410,0.87500756,47866
10/13/19 15:59,0.859268524,290,0.745468544,1128,0.736868534,650,0.876383438,13100
10/13/19 19:59,0.865721151,6276,0.741897115,110,0.740666276,6487,0.880653221,44399
10/13/19 23:59,0.863772886,2292,0.743039972,114,0.741620715,400,0.881431437,40340
10/14/19 3:59,0.860788965,12950,0.741468544,1506,0.739271612,7508,0.876168686,507
10/14/19 7:59,0.858757449,1000,0.731468544,4278,0.737398711,146,0.870871872,558
10/14/19 11:59,0.858757449,4900,0.714754258,2656,0.738755854,102,0.865750443,21304
10/14/19 15:59,0.853524423,2900,0.714754258,200,0.734567912,100,0.860269745,230
10/14/19 19:59,0.854057886,818,0.714468544,322,0.734763215,646,0.85512737,4401
10/14/19 23:59,0.853524423,1383,0.714754258,1792,0.734496483,303,0.84993403,4409
10/15/19 3:59,0.860284268,15302,0.714754258,59271,0.737947835,14495,0.825107737,46127
10/15/19 7:59,0.863280715,1230,0.714754258,23720,0.740088915,100,0.840112321,5972
10/15/19 11:59,0.860788965,3533,0.714754258,1048,0.744771612,260,0.835018686,59936
10/15/19 15:59,0.864262953,3451,0.714754258,2184,0.743080034,545,0.829911433,22900
10/15/19 19:59,0.869522835,2600,0.714468544,654,0.745709975,300,0.82500776,8051
10/15/19 23:59,0.871836834,1810,0.714754258,1460,0.746866974,511,0.819956794,3447
10/16/19 3:59,0.870454056,10316,0.714754258,12302,0.746175586,100,0.814720988,236
10/16/19 7:59,0.864751052,306,0.715611401,2448,0.74403837,323,0.809292981,2000
10/16/19 11:59,0.870454056,1246,0.714754258,331,0.744604157,4250,0.814335274,11515
10/16/19 15:59,0.867161359,2069,0.714754258,186,0.740814951,100,0.798932544,551
10/16/19 19:59,0.867161359,200,0.717468544,20185,0.742529237,420,0.79382302,400
10/16/19 23:59,0.864751052,3870,0.717468544,3389,0.738895512,1759,0.778454885,98668
10/17/19 3:59,0.867637542,300,0.714468544,1508,0.735767328,2091,0.783280162,821
10/17/19 7:59,0.865237073,400,0.717468544,488,0.734352808,475,0.777986329,135
10/17/19 11:59,0.863280715,300,0.717468544,2334,0.733160343,327,0.792714702,210
10/17/19 15:59,0.861791946,5550,0.717468544,8893,0.732844531,817,0.767487883,400
10/17/19 19:59,0.861291477,2100,0.717468544,2881,0.730451439,2107,0.752224764,2675
10/17/19 23:59,0.860788965,3585,0.717468544,3267,0.72984304,822,0.777021067,217
10/18/19 3:59,0.860788965,2677,0.717468544,1695,0.730414469,113,0.751873448,6208
10/18/19 7:59,0.856168977,19000,0.717325687,2000,0.728104474,12095,0.746562768,388
10/18/19 11:59,0.852988572,1100,0.717325687,7101,0.723085701,1100,0.761262302,614
10/18/19 15:59,0.849724104,600,0.717325687,5642,0.719310609,1418,0.735933662,900
10/18/19 19:59,0.847499429,1595,0.728754258,19904,0.718198272,300,0.750802488,113
10/18/19 23:59,0.852988572,300,0.717325687,32049,0.720942844,1922,0.726156808,21150
10/19/19 3:59,0.858757449,4100,0.714468544,266,0.723827282,325,0.731527064,100
10/19/19 7:59,0.85721099,12448,0.717325687,265,0.723054052,1100,0.716396856,109
10/19/19 11:59,0.858244134,920,0.724325687,296,0.723570625,2100,0.731456653,1416
10/19/19 15:59,0.860788965,791,0.717325687,2215,0.72484304,201,0.706640278,1200
10/19/19 19:59,0.863280715,101,0.730182829,5540,0.726088915,12499,0.711802738,200
10/19/19 23:59,0.865237073,500,0.730182829,1643,0.726924237,1220,0.707288836,924
10/20/19 3:59,0.861791946,1100,0.730039972,41295,0.725130245,10009,0.708531631,1000
10/20/19 7:59,0.864262953,8317,0.730039972,2275,0.725080034,200,0.717968018,3962
10/20/19 11:59,0.863772886,300,0.732897115,4601,0.725977858,280,0.706349527,339
10/20/19 15:59,0.862290258,300,0.730039972,4503,0.725236543,200,0.72368618,889
10/20/19 19:59,0.858757449,3481,0.730325687,3100,0.723470139,515,0.705171234,5620
10/20/19 23:59,0.859268524,300,0.728897115,7299,0.730154248,100,0.706460556,1426
10/21/19 3:59,0.858757449,521,0.735754258,6209,0.729470139,2720,0.706094849,2515
10/21/19 7:59,0.860788965,101,0.728897115,510,0.730557326,100,0.707373263,5000
10/21/19 11:59,0.868584028,900,0.732325687,1081,0.734454858,4635,0.709964356,100
10/21/19 15:59,0.871377782,200,0.728754258,33620,0.735851735,19178,0.709970445,887
10/21/19 19:59,0.873654867,4736,0.728897115,3676,0.736918848,200,0.710741661,2327
10/21/19 23:59,0.871377782,12818,0.738754258,405,0.735851735,301,0.711215719,500
10/22/19 3:59,0.870454056,100,0.728897115,400,0.733532729,1100,0.709885869,1150
10/22/19 7:59,0.869989359,5959,0.728897115,10652,0.731586094,202,0.708590396,1000
10/22/19 11:59,0.876328235,210,0.728754258,5927,0.732184103,2700,0.709551777,201
10/22/19 15:59,0.873654867,400,0.728897115,23205,0.730847419,401,0.708271249,1200
10/22/19 19:59,0.872749486,800,0.728897115,63519,0.730323301,2500,0.708167834,2050
10/22/19 23:59,0.877641404,100,0.728897115,36836,0.733340688,600,0.709786024,300
10/23/19 3:59,0.877641404,100,0.728897115,32590,0.732626402,443,0.709651644,116
10/23/19 7:59,0.874553062,200,0.728897115,4001,0.730225088,1800,0.708483553,6186
10/23/19 11:59,0.87499952,101,0.728897115,5085,0.731234032,15002,0.710943705,30808
10/23/19 15:59,0.872749486,725,0.728897115,11597,0.729751872,2043,0.710310913,6600
10/23/19 19:59,0.872294104,1100,0.728897115,3060,0.729524181,3018,0.710798201,1100
10/23/19 23:59,0.869522835,2180,0.728754258,6550,0.728138547,3650,0.709034607,128
10/24/19 3:59,0.870454056,2200,0.733754258,124281,0.728318443,101,0.709253213,2100
10/24/19 7:59,0.869054356,100,0.728897115,0,0.727618592,100,0.708649402,10000
10/24/19 11:59,0.872749486,910,0.728897115,1874,0.729323301,100,0.710673592,594
10/24/19 15:59,0.872294104,300,0.728897115,12331,0.731952752,2050,0.711866413,56248
10/24/19 19:59,0.869989359,100,0.728897115,20444,0.728086094,1406,0.710598622,2594
10/24/19 23:59,0.868111721,1501,0.728897115,86250,0.727432989,4140,0.710876412,28684
10/25/19 3:59,0.864751052,3400,0.728754258,0,0.725752655,609,0.713012168,1400
10/25/19 7:59,0.865721151,2400,0.734182829,2696,0.728809133,100,0.713875617,20118
10/25/19 11:59,0.863280715,404,0.734182829,15117,0.724588915,496,0.71184849,900
10/25/19 15:59,0.863772886,1823,0.734182829,57219,0.725549287,825,0.712287504,500
10/25/19 19:59,0.864262953,11300,0.734182829,30530,0.728651462,201,0.715274438,200
10/25/19 23:59,0.864751052,1200,0.734182829,43722,0.732609798,1044,0.716521428,693
10/26/19 3:59,0.867637542,1000,0.734182829,3688,0.734053043,100,0.718920792,500
10/26/19 7:59,0.865721151,1500,0.734182829,41673,0.733094847,400,0.717595725,100
10/26/19 11:59,0.863772886,600,0.734182829,26833,0.732120715,600,0.717436329,3018
10/26/19 15:59,0.861791946,3800,0.728754258,1570,0.734558817,2859,0.719544902,13714
10/26/19 19:59,0.860788965,400,0.734182829,1006,0.730485897,1081,0.718446004,1300
10/26/19 23:59,0.85109471,1113,0.734182829,2377,0.725781627,6686,0.717200826,14938
10/27/19 3:59,0.855117981,3201,0.734182829,2168,0.727721834,1625,0.717392993,100
10/27/19 7:59,0.85721099,2400,0.734182829,1499,0.730696909,301,0.718870687,594
10/27/19 11:59,0.856691132,100,0.734182829,205,0.72850841,300,0.717354711,100
10/27/19 15:59,0.855117981,10799,0.734182829,3096,0.727721834,126,0.715920281,200
10/27/19 19:59,0.852988572,14000,0.728754258,1241,0.72665713,200,0.715793583,2411
10/27/19 23:59,0.855644643,600,0.734182829,1766,0.727913736,2291,0.717835796,100
10/28/19 3:59,0.853524423,1000,0.734182829,6411,0.726853626,200,0.716181388,915
10/28/19 7:59,0.84523485,3002,0.729039972,180,0.72270884,340,0.714070344,302
10/28/19 11:59,0.844662381,1214,0.728897115,12566,0.722494034,300,0.714133796,200
10/28/19 15:59,0.842929283,4700,0.728897115,5171,0.721627485,101,0.715489944,400
10/28/19 19:59,0.848059333,11441,0.728897115,13292,0.72419251,300,0.717881233,240
10/28/19 23:59,0.839391613,4479,0.728897115,14005,0.725144364,501,0.718189855,100
10/29/19 3:59,0.842346394,1113,0.730182829,12280,0.72133604,650,0.71605904,400
10/29/19 7:59,0.842929283,4900,0.728754258,6274,0.721627485,18507,0.715661346,1416
10/29/19 11:59,0.836978572,2549,0.732611401,552,0.715009272,1200,0.713337007,500
10/29/19 15:59,0.84176078,100,0.731611401,12532,0.721043233,15200,0.7168865,199
10/29/19 19:59,0.829463674,100,0.731611401,100108,0.714823252,200,0.716692369,713
10/29/19 23:59,0.833898736,100,0.755897115,2016,0.717112211,300,0.715943734,2127
10/30/19 3:59,0.829463674,300,0.743039972,16720,0.714894681,548,0.714653755,389
10/30/19 7:59,0.830106319,6215,0.762611401,7320,0.715287432,5009,0.714407398,1000
10/30/19 11:59,0.830745837,600,0.765754258,4411,0.71560719,2202,0.715001926,6188
10/30/19 15:59,0.833898736,725,0.728754258,1997,0.71718364,477,0.71452991,4544
10/30/19 19:59,0.830106319,810,0.755897115,1506,0.715216003,2840,0.711998635,100
10/30/19 23:59,0.829463674,511,0.743039972,210,0.721966109,100,0.715559434,4446
10/31/19 3:59,0.824878355,1000,0.736039972,850,0.708959164,3666,0.710153823,444
10/31/19 7:59,0.828169242,1505,0.743039972,1002,0.70846175,10428,0.709718986,4934
10/31/19 11:59,0.832015904,4036,0.700325687,1490,0.710385081,15170,0.708912037,3100
10/31/19 15:59,0.836368353,6700,0.693039972,43712,0.711132734,1720,0.709701485,100
10/31/19 19:59,0.84176078,12900,0.700325687,8075,0.727400376,100,0.718206925,2850
10/31/19 23:59,0.841172573,200,0.700182829,2706,0.713677701,500,0.711793813,8860
11/1/19 3:59,0.839988009,100,0.700325687,4303,0.714371133,513,0.713117724,202
11/1/19 7:59,0.830745837,728,0.700325687,105,0.708321476,100,0.710689715,935
11/1/19 11:59,0.835755217,400,0.700468544,3429,0.712326166,200,0.714286406,200
11/1/19 15:59,0.838190652,1180,0.700468544,23445,0.725543884,100,0.720239438,3942
11/1/19 19:59,0.834520428,100,0.700468544,1350,0.710208771,6437,0.714469122,400
11/1/19 23:59,0.830745837,2400,0.700325687,4180,0.708321476,10214,0.713895842,250
11/2/19 3:59,0.827517411,5027,0.714468544,12890,0.71385012,207,0.716559265,400
11/2/19 7:59,0.828169242,1100,0.693039972,334,0.707033178,419,0.71509763,1737
11/2/19 11:59,0.831382412,102,0.688754258,2721,0.715782621,100,0.718506421,15117
11/2/19 15:59,0.835139301,101,0.688754258,613,0.724803922,2367,0.719982769,1875
11/2/19 19:59,0.839988009,17523,0.685897115,3530,0.714371133,1097,0.717244934,100
11/2/19 23:59,0.838190652,11100,0.713039972,2450,0.724329598,1027,0.721345563,668
11/3/19 3:59,0.836368353,600,0.686182829,350,0.711132734,200,0.718758848,600
11/3/19 7:59,0.832015904,900,0.688754258,7654,0.708956509,1000,0.720087169,100
11/3/19 11:59,0.834520428,1000,0.685897115,42454,0.717351628,303,0.724030358,200
11/3/19 15:59,0.839391613,2700,0.688897115,1258,0.719787221,300,0.728187239,2414
11/3/19 19:59,0.842929283,18290,0.712897115,652,0.721556056,283,0.726633973,600
11/3/19 23:59,0.836978572,54100,0.685897115,1877,0.718580701,360,0.725307012,139822
11/4/19 3:59,0.836368353,607,0.685897115,206,0.718275591,16530,0.72647026,1200
11/4/19 7:59,0.838792551,700,0.700182829,999,0.719559119,1298,0.725470293,2002
11/4/19 11:59,0.835755217,3000,0.685897115,3378,0.717969023,1865,0.724304472,2900
11/4/19 15:59,0.837586051,1300,0.700182829,1081,0.71888444,5393,0.726431742,1223
11/4/19 19:59,0.835755217,3000,0.714468544,131,0.724969023,18813,0.73024851,200
11/4/19 23:59,0.836978572,1200,0.688754258,117,0.726437844,300,0.727123439,1012
11/5/19 3:59,0.839988009,3200,0.710468544,1650,0.734371133,3418,0.731176911,3700
